,AePSD (um^2),dV_{max} (mV) - Spine Head,dV_{max} (mV) - Dendritic Shaft,dV_{max} (mV) - Soma,SiS (0) or DiS (1)
128,0.0354908,6.267488554712465,0.7426410484077337,0.11752008305353456,0.0
129,0.102997,6.280059165034295,2.1428490263026703,0.33756376226864404,0.0
130,0.134011,8.661672061183978,2.7304527567068675,0.4330662147110047,0.0
131,0.090353,6.17033439314033,1.8850712185644483,0.29428974539823116,0.0
132,0.0653701,5.366802734460052,1.3773798129506218,0.21199186694316552,0.0
133,0.126883,7.336904855082295,2.61758233776591,0.4048308199919717,0.0
134,0.0216297,2.763773774399297,0.46706516114667807,0.07115833859036513,0.0
135,0.0168413,1.5465681830215061,0.3679286183980821,0.05537622642007989,0.0
136,0.272676,19.07487943695216,5.085109840007689,0.7942732330069333,0.0
137,0.321616,14.452078488222277,6.201080249851209,0.924575527797586,0.0
138,0.0409191,1.9832560083588362,0.890733794377212,0.12822657843175023,0.0
139,0.0662782,5.592973072649087,1.39815101304022,0.20167410461259294,0.0
140,0.263826,11.065584363427398,5.260309915289284,0.76492053114562,0.0
141,0.0738518,6.5581487890783166,1.5461255461217718,0.22073128938100695,0.0
142,0.0227029,0.8755671589350982,0.49962926363103577,0.07154515050149257,0.0
143,0.562168,19.607584011212218,10.378566593080556,1.575955534478524,0.0
144,0.0326488,5.3128643292450874,0.6931611929484376,0.09784560933098874,0.0
145,0.223372,11.048810120329826,4.524975909388729,0.6005988421499069,0.0
146,0.163936,6.254351331500587,3.4711401010664673,0.4492778720634476,0.0
147,0.0983935,3.026166131372463,2.116888485695938,0.29109911907200114,0.0
148,0.0327065,2.714540698466891,0.709835896446819,0.09866342822371621,0.0
149,0.129216,12.510742329293777,2.580253589706416,0.36143029791477943,0.0
150,0.313742,8.815669041305526,6.430091474322232,0.8963655638994226,0.0
151,0.0436018,2.4032598336985984,0.9490741368241515,0.12934908395720868,0.0
152,0.288154,16.361062625683303,5.559126449193158,0.770703515063957,0.0
153,0.0289321,1.820948013446511,0.636443775466887,0.08396204202723823,0.0
154,0.159629,6.656474901258278,3.3539055145920003,0.44463966415136724,0.0
155,0.117092,6.589718802679748,2.4740032010819135,0.3238947002104027,0.0
156,0.0513085,2.3590357504023984,1.1236687379380612,0.1472844186932747,0.0
157,0.029004,4.430875807643844,0.6250687844569569,0.08298084441506148,0.0
158,0.0648903,5.691490152500592,1.3806599441542602,0.18419440203486204,0.0
159,0.0220948,3.037982195329704,0.48090893939293267,0.06434544179882096,0.0
160,0.102627,5.620708819337722,2.1640245114044774,0.302974728847758,0.0
161,0.0787031,3.160163927638081,1.696538612188803,0.23643425473336777,0.0
162,0.0905661,4.48878156105296,1.945633025913125,0.255130828641299,0.0
163,0.232866,8.985315451254905,4.759677067245946,0.6587546917012617,0.0
164,0.0351701,3.280680930515615,0.7613058997310986,0.10350954698517967,0.0
165,0.183599,6.731972188413174,3.872152908934666,0.5017345129425479,0.0
166,0.437956,21.021846742944895,8.325712884916491,1.0842363576680611,0.0
167,0.131493,7.732418580494901,2.7714331220221737,0.3530529909135538,0.0
168,0.060959,5.686270466750798,1.322633928645459,0.16404162050126558,0.0
169,0.0509115,4.092919164660927,1.1216713380433703,0.1375370343995712,0.0
170,0.120518,8.168859490398106,2.55709058486768,0.3189418115979805,0.0
171,0.134363,7.236499518660317,2.8574268834622387,0.3587182380200886,0.0
172,0.0945675,8.339762035995292,2.010349927415504,0.24864398584450953,0.0
173,0.0300793,4.109162481261819,0.6629991706902274,0.08146218721931575,0.0
174,0.018264,2.139381136417285,0.40912682166188574,0.05013012219804125,0.0
175,0.143069,6.772824973537517,3.0833405086890764,0.376532785273227,0.0
176,0.134727,6.169453571150818,2.9181132400694594,0.3539403595338513,0.0
177,0.0488752,5.1475059336004705,1.0808863514831728,0.1293203648775858,0.0
178,0.0391742,1.6778222015766744,0.8872404228471424,0.1060547416600599,0.0
179,0.0491983,2.5815293883742783,1.1085307703555571,0.13203096465711894,0.0
180,0.0499292,4.397958004891805,1.1235303896656887,0.13071084343417283,0.0
181,0.10189,4.4604456791836355,2.2811811220706915,0.2653234115526999,0.0
182,0.0488758,1.9217156981851389,1.1184694193181741,0.13020531993255702,0.0
183,0.13213,5.181020628482926,2.923712183981408,0.34570390015674946,0.0
184,0.0208744,2.562108783127343,0.4737361689140016,0.05589414647556623,0.0
185,0.341342,18.6056571788982,6.862944599083143,0.8180746171490085,0.0
186,0.0929988,5.722290709897919,2.0723857970007344,0.23989770811662936,0.0
187,0.0883958,5.995768938530702,1.97496670078786,0.226906367603803,0.0
188,0.245645,8.299668789764361,5.441658802775763,0.6156555950351219,0.0
189,0.226668,7.714621520176657,5.027234999415626,0.5717641792005992,0.0
190,0.0141897,1.0816998822119928,0.33106804405029777,0.03766203428912718,0.0
191,0.0208573,1.8422056337468007,0.48416743010176333,0.055095534542459745,0.0
192,0.165566,15.858417044413308,3.439938378970055,0.4007238149927588,0.0
