,[Ca^{2+}]_{max} (uM),Percentage VDCC-dep [Ca^{2+}]
217,0.22501114354412768,14.23356100312857
218,0.20647698167736914,15.890781463119442
219,0.29626846006485397,11.02490103735063
220,0.4607329813525073,7.768257551247981
221,0.2581857037192813,12.763383065450695
222,0.19961390853099778,16.088611735533465
223,0.4479782889063372,7.725185290054748
224,0.23069841161923946,14.013479112160942
225,0.271035215361494,11.976032346108711
226,0.19512222480644595,16.41195135121808
227,0.353653995772949,9.30585918911725
228,0.557359525654316,9.037610652917783
229,0.5995137569145258,6.207269384712111
230,0.6676845755304444,7.343979653446442
231,0.3176827356501709,10.425608246081119
232,0.5103069393001203,7.291144257247161
233,0.3980650440683837,9.327868385972026
234,0.4884242393380914,6.414651280795214
235,0.3289334154767142,10.028264506027252
236,0.29582058358226293,11.309422934855517
237,0.4141168857903824,8.021020746300822
238,0.31703195778001403,10.627806948369745
239,0.26200895820914427,12.412209171835098
240,0.5127458934724769,7.218711340261342
241,0.37686556575250285,9.303002775722613
242,0.30147881191992354,10.885939464159232
243,0.12921296025336781,23.375498180713784
244,0.22582115959675234,14.310506969754854
245,0.3507955036854329,9.950781585512193
246,0.46451577940687117,7.801903134837584
247,0.4537065437765323,7.818126096500688
248,0.2150807830756419,14.966639606789279
249,0.5003442790402691,7.372692396346736
250,0.36272728475383975,10.022579691307932
251,0.27013242890235845,12.24098903105043
252,0.4214824654552216,8.301930628487531
253,0.35691021719076355,9.15116758792035
254,0.3213891935415776,10.218756434068933
255,0.12590815255415022,23.94920221590775
256,0.2943313438130266,11.082830810824195
257,0.23473146240755702,14.002864678131443
258,0.4585417779871115,7.60261357688774
259,0.5192598670916224,6.122939523195736
260,0.31181085179226686,11.24736890844692
261,0.7997674941752151,5.264998769153905
262,0.20233805608648578,15.803358931358291
263,0.25455636343131716,12.81572622818844
264,0.39701922016975544,9.53092817286042
265,0.5271464574462897,6.194552815592768
266,0.25367324671170544,13.158757489459783
267,0.25568465176674504,12.774876988940687
268,0.24423824845694872,13.36850080690306
269,0.23086124497941626,14.2886826190184
270,0.4234455046485993,7.777269082356053
271,0.5367490941880629,8.70093270236163
272,0.17246028888580747,18.49756937894259
273,0.612491650828245,5.081728008492736
274,0.31497586029649827,10.62170375989263
275,0.3406448557497289,9.614409423972237
276,0.2684199508454814,12.581056562956716
