,t(ms),Conductance NMDA,Conductance AMPA,Conductance GABA
818,98.13813813813813,0.003566729351593025,2.6508494776317806e-24,2.6508494776317806e-24
819,98.25825825825825,0.0035416160647470745,2.4797227167421676e-24,2.4797227167421676e-24
820,98.37837837837837,0.0035166796001699393,2.3196431196163675e-24,2.3196431196163675e-24
821,98.49849849849849,0.0034919187128587327,2.1698975317098015e-24,2.1698975317098015e-24
822,98.61861861861861,0.0034673321665766024,2.029818836485054e-24,2.029818836485054e-24
823,98.73873873873873,0.003442918733791032,1.8987829834079882e-24,1.8987829834079882e-24
824,98.85885885885885,0.00341867719561254,1.7762062078027664e-24,1.7762062078027664e-24
825,98.97897897897897,0.00339460634173382,1.6615424301804855e-24,1.6615424301804855e-24
826,99.09909909909909,0.00337070497036933,1.5542808234552966e-24,1.5542808234552966e-24
827,99.21921921921921,0.0033469718881952793,1.4539435372098557e-24,1.4539435372098557e-24
828,99.33933933933933,0.003323405910290046,1.3600835688719364e-24,1.3600835688719364e-24
829,99.45945945945945,0.0033000058600750294,1.2722827723181668e-24,1.2722827723181668e-24
830,99.57957957957957,0.003276770569255902,1.1901499950331469e-24,1.1901499950331469e-24
831,99.69969969969969,0.0032536988777642707,1.1133193355251757e-24,1.1133193355251757e-24
832,99.81981981981981,0.0032307896336997736,1.0414485132352638e-24,1.0414485132352638e-24
833,99.93993993993993,0.0032080416932725626,9.742173436773251e-25,9.742173436773251e-25
834,100.06006006006005,0.0031854539207461867,9.113263120164392e-25,9.113263120164392e-25
835,100.18018018018017,0.0031630251883809075,8.524952387303926e-25,8.524952387303926e-25
836,100.3003003003003,0.003140754376377385,7.974620314099736e-25,7.974620314099736e-25
837,100.42042042042041,0.0031186403728207593,7.459815171374106e-25,7.459815171374106e-25
838,100.54054054054053,0.0030966820736251593,6.978243502411303e-25,6.978243502411303e-25
839,100.66066066066065,0.003074878382478553,6.527759905608458e-25,6.527759905608458e-25
840,100.78078078078077,0.0030532282107880336,6.106357476712407e-25,6.106357476712407e-25
841,100.9009009009009,0.0030317304776254594,5.712158868062132e-25,5.712158868062132e-25
842,101.02102102102101,0.0030103841096734813,5.343407925005369e-25,5.343407925005369e-25
843,101.14114114114113,0.0029891880411719663,4.998461862230442e-25,4.998461862230442e-25
844,101.26126126126125,0.0029681412138647845,4.675783945158424e-25,4.675783945158424e-25
845,101.38138138138137,0.0029472425769469617,4.3739366437909495e-25,4.3739366437909495e-25
846,101.5015015015015,0.0029264910870122358,4.091575228514733e-25,4.091575228514733e-25
