,t(ms),Total [Ca^{2+}] (uM),VDCC-dep [Ca^{2+}] (uM),NMDAR-dep [Ca^{2+}] (uM)
6017,300.85000000000025,0.004266140259785836,0.0036572651113577458,0.0006088751484280901
6018,300.9000000000002,0.004264631439329837,0.003657208091291405,0.0006074233480384321
6019,300.95000000000016,0.004263126184489694,0.0036571512139785987,0.0006059749705110953
6020,301.0000000000001,0.004261624486957207,0.0036570944790618315,0.000604530007895375
6021,301.05000000000007,0.004260126338443171,0.0036570378861845057,0.0006030884522586656
6022,301.1,0.004258631730677331,0.003656981434990914,0.0006016502956864169
6023,301.15,0.004257140655408343,0.0036569251251262454,0.0006002155302820972
6024,301.19999999999993,0.004255653104403728,0.003656868956236573,0.0005987841481671544
6025,301.2499999999999,0.004254169069449834,0.0036568129279688616,0.0005973561414809727
6026,301.29999999999984,0.00425268854235179,0.0036567570399709537,0.0005959315023808368
6027,301.3499999999998,0.004251211514933468,0.0036567012918915804,0.0005945102230418876
6028,301.39999999999975,0.004249737979037437,0.0036566456833803484,0.0005930922956570887
6029,301.4499999999997,0.004248267926524925,0.0036565902140877436,0.0005916777124371818
6030,301.49999999999966,0.004246801349275778,0.0036565348836651293,0.0005902664656106488
6031,301.5499999999996,0.004245338239188416,0.0036564796917647408,0.0005888585474236751
6032,301.59999999999957,0.004243878588179792,0.003656424638039686,0.000587453950140106
6033,301.6499999999995,0.004242422388185347,0.0036563697221439354,0.0005860526660414111
6034,301.6999999999995,0.00424096963115898,0.0036563149437323357,0.0005846546874266444
6035,301.74999999999943,0.004239520309072994,0.003656260302460591,0.000583260006612403
6036,301.7999999999994,0.004238074413918065,0.0036562057979852725,0.0005818686159327929
6037,301.84999999999934,0.004236631937703195,0.00365615142996381,0.0005804805077393847
6038,301.8999999999993,0.0042351928724556715,0.003656097198054491,0.0005790956744011806
6039,301.94999999999925,0.004233757210221032,0.00365604310191646,0.0005777141083045718
6040,301.9999999999992,0.004232324943063013,0.003655989141209713,0.0005763358018533002
6041,302.04999999999916,0.0042308960630635245,0.003655935315595101,0.0005749607474684232
6042,302.0999999999991,0.004229470562322595,0.003655881624734325,0.0005735889375882696
6043,302.14999999999907,0.004228048432958338,0.0036558280682899317,0.0005722203646684066
6044,302.199999999999,0.004226629667106911,0.003655774645925309,0.0005708550211816023
6045,302.249999999999,0.004225214256922477,0.0036557213573046973,0.0005694928996177795
6046,302.29999999999893,0.004223802194577158,0.003655668202093169,0.0005681339924839887
6047,302.3499999999989,0.0042223934722610025,0.0036556151799566425,0.0005667782923043601
6048,302.39999999999884,0.004220988082181941,0.0036555622905618673,0.0005654257916200738
6049,302.4499999999988,0.0042195860165657505,0.003655509533576435,0.0005640764829893153
6050,302.49999999999875,0.004218187267656006,0.0036554569086687636,0.0005627303589872424
6051,302.5499999999987,0.004216791827714049,0.003655404415508103,0.0005613874122059466
6052,302.59999999999866,0.004215399689018948,0.0036553520537645334,0.0005600476352544145
6053,302.6499999999986,0.004214010843867449,0.003655299823108958,0.0005587110207584909
6054,302.69999999999857,0.004212625284573951,0.003655247723213111,0.0005573775613608407
6055,302.7499999999985,0.004211243003470455,0.003655195753749542,0.000556047249720913
6056,302.7999999999985,0.004209863992906528,0.0036551439143916254,0.0005547200785149029
6057,302.84999999999843,0.004208488245249264,0.003655092204813551,0.0005533960404357133
6058,302.8999999999984,0.004207115752883247,0.003655040624690326,0.0005520751281929212
6059,302.94999999999834,0.00420574650821051,0.0036549891736977723,0.0005507573345127378
6060,302.9999999999983,0.004204380503650494,0.0036549378515125237,0.0005494426521379707
6061,303.04999999999825,0.0042030177316400115,0.0036548866578120214,0.00054813107382799
6062,303.0999999999982,0.004201658184633211,0.0036548355922745197,0.0005468225923586913
6063,303.14999999999816,0.00420030185510153,0.0036547846545790753,0.0005455172005224552
6064,303.1999999999981,0.0041989487355336644,0.00365473384440555,0.0005442148911281143
6065,303.24999999999807,0.004197598818435525,0.0036546831614346067,0.0005429156570009186
6066,303.299999999998,0.004196252096330199,0.0036546326053477065,0.0005416194909824927
6067,303.349999999998,0.004194908561757919,0.003654582175827116,0.0005403263859308028
6068,303.39999999999793,0.0041935682072760105,0.0036545318725558864,0.000539036334720124
6069,303.4499999999979,0.004192231025458871,0.003654481695217874,0.0005377493302409974
6070,303.49999999999784,0.004190897008897917,0.0036544316434977187,0.0005364653654001983
6071,303.5499999999978,0.004189566150201556,0.0036543817170808564,0.0005351844331206992
6072,303.59999999999775,0.00418823844199514,0.0036543319156535064,0.0005339065263416333
6073,303.6499999999977,0.004186913876920935,0.003654282238902677,0.0005326316380182576
6074,303.69999999999766,0.004185592447638079,0.003654232686516157,0.0005313597611219216
6075,303.7499999999976,0.004184274146822549,0.0036541832581825245,0.0005300908886400245
6076,303.79999999999757,0.004182958967167115,0.0036541339535911283,0.0005288250135759867
6077,303.8499999999975,0.004181646901381311,0.003654084772432102,0.0005275621289492094
6078,303.8999999999975,0.004180337942191394,0.0036540357143963545,0.0005263022277950391
6079,303.94999999999743,0.004179032082340302,0.0036539867791755666,0.0005250453031647354
6080,303.9999999999974,0.004177729314587627,0.003653937966462194,0.0005237913481254326
6081,304.04999999999734,0.004176429631709568,0.0036538892759494616,0.0005225403557601065
6082,304.0999999999973,0.004175133026498899,0.0036538407073313617,0.0005212923191675371
6083,304.14999999999725,0.00417383949176493,0.003653792260302653,0.0005200472314622771
6084,304.1999999999972,0.004172549020333475,0.003653743934558865,0.00051880508577461
6085,304.24999999999716,0.0041712616050468025,0.00365369572979628,0.0005175658752505224
6086,304.2999999999971,0.004169977238763615,0.0036536476457119486,0.000516329593051666
6087,304.34999999999707,0.004168695914358999,0.003653599682003678,0.0005150962323553211
6088,304.399999999997,0.004167417624724396,0.003653551838370031,0.0005138657863543649
6089,304.449999999997,0.004166142362767564,0.0036535041145103284,0.0005126382482572355
6090,304.49999999999693,0.0041648701214125365,0.0036534565101246403,0.0005114136112878963
6091,304.5499999999969,0.0041636008935995944,0.003653409024913791,0.0005101918686858036
6092,304.59999999999684,0.004162334672285223,0.003653361658579355,0.0005089730137058684
